Code,Sum of Quantity Shipped,TimePeriod
BRACH,0,2022-12-17 00:00:00
BRACH,0,2022-12-19 00:00:00
BRACH,0,2022-12-20 00:00:00
BRACH,0,2022-12-25 00:00:00
BRACH,0,2022-12-26 00:00:00
BRACH,0,2023-01-01 00:00:00
BRACH,0,2023-01-02 00:00:00
BRACH,0,2023-01-04 00:00:00
BRACH,0,2023-01-06 00:00:00
BRACH,0,2023-01-08 00:00:00
BRACH,0,2023-01-09 00:00:00
BRACH,0,2023-01-11 00:00:00
BRACH,0,2023-01-13 00:00:00
BRACH,0,2023-01-15 00:00:00
BRACH,0,2023-01-16 00:00:00
BRACH,0,2023-01-20 00:00:00
BRACH,0,2023-01-22 00:00:00
BRACH,0,2023-01-23 00:00:00
BRACH,0,2023-01-26 00:00:00
BRACH,0,2023-01-27 00:00:00
BRACH,0,2023-01-29 00:00:00
BRACH,4239,2023-01-30 00:00:00
BRACH,11192,2023-02-01 00:00:00
BRACH,4662,2023-02-03 00:00:00
BRACH,0,2023-02-05 00:00:00
BRACH,3752,2023-02-06 00:00:00
BRACH,90,2023-02-09 00:00:00
BRACH,4204.5,2023-02-10 00:00:00
BRACH,0,2023-02-12 00:00:00
BRACH,9709,2023-02-13 00:00:00
BRACH,16711,2023-02-17 00:00:00
BRACH,0,2023-02-19 00:00:00
BRACH,2786,2023-02-20 00:00:00
BRACH,7586,2023-02-24 00:00:00
BRACH,0,2023-02-26 00:00:00
BRACH,2686,2023-02-27 00:00:00
BRACH,1508,2023-03-01 00:00:00
BRACH,527.5,2023-03-03 00:00:00
BRACH,0,2023-03-06 00:00:00
BRACH,0,2023-03-07 00:00:00
BRACH,0,2023-03-08 00:00:00
BRACH,0,2023-03-11 00:00:00
BRACH,3879,2023-03-13 00:00:00
BRACH,32,2023-03-16 00:00:00
BRACH,4261,2023-03-17 00:00:00
BRACH,0,2023-03-19 00:00:00
BRACH,0,2023-03-26 00:00:00
BRACH,3727.5,2023-03-31 00:00:00
BRACH,0,2023-04-02 00:00:00
BRACH,1056,2023-04-03 00:00:00
BRACH,3687,2023-04-11 00:00:00
BRACH,0,2023-04-16 00:00:00
BRACH,0,2023-04-30 00:00:00
BRACH,0,2023-05-14 00:00:00
BRACH,0,2023-05-28 00:00:00
BRACT,944354,
BRACT,4569,2022-06-20 00:00:00
BRACT,780,2022-06-27 00:00:00
BRACT,0,2022-07-01 00:00:00
BRACT,0,2022-07-02 00:00:00
BRACT,0,2022-07-08 00:00:00
BRACT,0,2022-07-16 00:00:00
BRACT,0,2022-07-23 00:00:00
BRACT,0,2022-07-30 00:00:00
BRACT,21,2022-08-01 00:00:00
BRACT,0,2022-08-06 00:00:00
BRACT,0,2022-08-13 00:00:00
BRACT,0,2022-08-16 00:00:00
BRACT,0,2022-08-27 00:00:00
BRACT,0,2022-09-02 00:00:00
BRACT,621,2022-09-05 00:00:00
BRACT,0,2022-09-09 00:00:00
BRACT,0,2022-09-16 00:00:00
BRACT,0,2022-09-23 00:00:00
BRACT,0,2022-09-30 00:00:00
BRACT,0,2022-10-03 00:00:00
BRACT,0,2022-10-14 00:00:00
BRACT,0,2022-10-18 00:00:00
BRACT,0,2022-10-20 00:00:00
BRACT,0,2022-10-26 00:00:00
BRACT,0,2022-10-29 00:00:00
BRACT,714,2022-10-31 00:00:00
BRACT,0,2022-11-01 00:00:00
BRACT,0,2022-11-06 00:00:00
BRACT,0,2022-11-09 00:00:00
BRACT,0,2022-11-15 00:00:00
BRACT,0,2022-11-19 00:00:00
BRACT,418,2022-11-21 00:00:00
BRACT,0,2022-11-22 00:00:00
BRACT,0,2022-11-23 00:00:00
BRACT,0,2022-11-26 00:00:00
BRACT,0,2022-11-28 00:00:00
BRACT,0,2022-11-30 00:00:00
BRACT,0,2022-12-03 00:00:00
BRACT,0,2022-12-04 00:00:00
BRACT,1330,2022-12-05 00:00:00
BRACT,0,2022-12-10 00:00:00
BRACT,0,2022-12-11 00:00:00
BRACT,0,2022-12-12 00:00:00
BRACT,0,2022-12-17 00:00:00
BRACT,0,2022-12-18 00:00:00
BRACT,0,2022-12-20 00:00:00
BRACT,0,2022-12-24 00:00:00
BRACT,0,2022-12-25 00:00:00
BRACT,4345,2022-12-26 00:00:00
BRACT,0,2022-12-31 00:00:00
BRACT,0,2023-01-01 00:00:00
BRACT,2253,2023-01-02 00:00:00
BRACT,0,2023-01-03 00:00:00
BRACT,0,2023-01-05 00:00:00
BRACT,0,2023-01-08 00:00:00
BRACT,1384,2023-01-09 00:00:00
BRACT,0,2023-01-14 00:00:00
BRACT,0,2023-01-15 00:00:00
BRACT,0,2023-01-16 00:00:00
BRACT,65797,2023-01-17 00:00:00
BRACT,0,2023-01-21 00:00:00
BRACT,0,2023-01-22 00:00:00
BRACT,0,2023-01-23 00:00:00
BRACT,0,2023-01-29 00:00:00
BRACT,3620,2023-01-30 00:00:00
BRACT,0,2023-02-04 00:00:00
BRACT,0,2023-02-05 00:00:00
BRACT,57959,2023-02-06 00:00:00
BRACT,0,2023-02-11 00:00:00
BRACT,0,2023-02-12 00:00:00
BRACT,12339,2023-02-13 00:00:00
BRACT,0,2023-02-18 00:00:00
BRACT,0,2023-02-19 00:00:00
BRACT,14443,2023-02-20 00:00:00
BRACT,0,2023-02-24 00:00:00
BRACT,0,2023-02-25 00:00:00
BRACT,0,2023-02-26 00:00:00
BRACT,17250,2023-02-27 00:00:00
BRACT,0,2023-03-03 00:00:00
BRACT,0,2023-03-04 00:00:00
BRACT,0,2023-03-05 00:00:00
BRACT,19978,2023-03-06 00:00:00
BRACT,0,2023-03-07 00:00:00
BRACT,0,2023-03-10 00:00:00
BRACT,0,2023-03-11 00:00:00
BRACT,0,2023-03-12 00:00:00
BRACT,5992,2023-03-13 00:00:00
BRACT,0,2023-03-17 00:00:00
BRACT,0,2023-03-18 00:00:00
BRACT,0,2023-03-19 00:00:00
BRACT,2813,2023-03-20 00:00:00
BRACT,0,2023-03-24 00:00:00
BRACT,0,2023-03-25 00:00:00
BRACT,0,2023-03-26 00:00:00
BRACT,377,2023-03-27 00:00:00
BRACT,0,2023-03-31 00:00:00
BRACT,0,2023-04-01 00:00:00
BRACT,0,2023-04-02 00:00:00
BRACT,8190,2023-04-03 00:00:00
BRACT,0,2023-04-07 00:00:00
BRACT,0,2023-04-09 00:00:00
BRACT,600,2023-04-10 00:00:00
BRACT,0,2023-04-11 00:00:00
BRACT,0,2023-04-14 00:00:00
BRACT,0,2023-04-16 00:00:00
BRACT,7171,2023-04-17 00:00:00
BRACT,0,2023-04-21 00:00:00
BRACT,0,2023-04-22 00:00:00
BRACT,0,2023-04-23 00:00:00
BRACT,0,2023-04-24 00:00:00
BRACT,0,2023-04-28 00:00:00
BRACT,0,2023-04-29 00:00:00
BRACT,0,2023-04-30 00:00:00
BRACT,0,2023-05-05 00:00:00
BRACT,0,2023-05-06 00:00:00
BRACT,0,2023-05-07 00:00:00
BRACT,0,2023-05-13 00:00:00
BRACT,0,2023-05-14 00:00:00
BRACT,1810,2023-05-15 00:00:00
BRACT,0,2023-05-20 00:00:00
BRACT,0,2023-05-21 00:00:00
BRACT,0,2023-05-28 00:00:00
BRACT,0,2023-05-29 00:00:00
BRACT,0,2023-06-04 00:00:00
BRACT,0,2023-06-05 00:00:00
BRACT,0,2023-06-11 00:00:00
BRACT,0,2023-06-12 00:00:00
BRACT,0,2023-06-18 00:00:00
BRACT,0,2023-06-19 00:00:00
CALIB,68197047.4,
CALIB,1212.5,2022-06-10 00:00:00
CALIB,16786,2022-06-18 00:00:00
CALIB,66545.5,2022-06-20 00:00:00
CALIB,0,2022-06-21 00:00:00
CALIB,0,2022-06-23 00:00:00
CALIB,66841,2022-06-27 00:00:00
CALIB,40783,2022-07-04 00:00:00
CALIB,0,2022-07-06 00:00:00
CALIB,2419,2022-07-09 00:00:00
CALIB,34226,2022-07-11 00:00:00
CALIB,36815,2022-07-14 00:00:00
CALIB,62593.5,2022-07-15 00:00:00
CALIB,28883,2022-07-18 00:00:00
CALIB,0,2022-07-23 00:00:00
CALIB,12515,2022-07-25 00:00:00
CALIB,203,2022-07-27 00:00:00
CALIB,1701,2022-07-30 00:00:00
CALIB,6149,2022-08-01 00:00:00
CALIB,0,2022-08-02 00:00:00
CALIB,0,2022-08-06 00:00:00
CALIB,7368,2022-08-08 00:00:00
CALIB,0,2022-08-13 00:00:00
CALIB,1330,2022-08-15 00:00:00
CALIB,0,2022-08-16 00:00:00
CALIB,0,2022-08-19 00:00:00
CALIB,23104,2022-08-20 00:00:00
CALIB,5471,2022-08-22 00:00:00
CALIB,0,2022-08-27 00:00:00
CALIB,11164,2022-08-29 00:00:00
CALIB,0,2022-09-02 00:00:00
CALIB,0,2022-09-04 00:00:00
CALIB,7712,2022-09-05 00:00:00
CALIB,718003,2022-09-07 00:00:00
CALIB,0,2022-09-09 00:00:00
CALIB,0,2022-09-11 00:00:00
CALIB,8151,2022-09-12 00:00:00
CALIB,0,2022-09-16 00:00:00
CALIB,0,2022-09-19 00:00:00
CALIB,0,2022-09-23 00:00:00
CALIB,0,2022-09-25 00:00:00
CALIB,1330,2022-09-26 00:00:00
CALIB,0,2022-09-29 00:00:00
CALIB,0,2022-09-30 00:00:00
CALIB,0,2022-10-02 00:00:00
CALIB,5012,2022-10-03 00:00:00
CALIB,0,2022-10-09 00:00:00
CALIB,43971,2022-10-10 00:00:00
CALIB,0,2022-10-14 00:00:00
CALIB,0,2022-10-15 00:00:00
CALIB,0,2022-10-16 00:00:00
CALIB,14981,2022-10-17 00:00:00
CALIB,0,2022-10-18 00:00:00
CALIB,0,2022-10-20 00:00:00
CALIB,0,2022-10-22 00:00:00
CALIB,0,2022-10-23 00:00:00
CALIB,10232,2022-10-24 00:00:00
CALIB,0,2022-10-26 00:00:00
CALIB,0,2022-10-29 00:00:00
CALIB,0,2022-10-30 00:00:00
CALIB,36942,2022-10-31 00:00:00
CALIB,0,2022-11-01 00:00:00
CALIB,0,2022-11-04 00:00:00
CALIB,0,2022-11-05 00:00:00
CALIB,0,2022-11-06 00:00:00
CALIB,125887,2022-11-07 00:00:00
CALIB,0,2022-11-09 00:00:00
CALIB,0,2022-11-12 00:00:00
CALIB,0,2022-11-13 00:00:00
CALIB,86485.5,2022-11-14 00:00:00
CALIB,0,2022-11-15 00:00:00
CALIB,0,2022-11-19 00:00:00
CALIB,0,2022-11-20 00:00:00
CALIB,244161,2022-11-21 00:00:00
CALIB,0,2022-11-22 00:00:00
CALIB,0,2022-11-23 00:00:00
CALIB,0,2022-11-26 00:00:00
CALIB,0,2022-11-27 00:00:00
CALIB,199177,2022-11-28 00:00:00
CALIB,0,2022-11-30 00:00:00
CALIB,6442,2022-12-01 00:00:00
CALIB,0,2022-12-02 00:00:00
CALIB,0,2022-12-03 00:00:00
CALIB,0,2022-12-04 00:00:00
CALIB,199378.5,2022-12-05 00:00:00
CALIB,0,2022-12-06 00:00:00
CALIB,0,2022-12-08 00:00:00
CALIB,0,2022-12-09 00:00:00
CALIB,0,2022-12-10 00:00:00
CALIB,0,2022-12-11 00:00:00
CALIB,253506,2022-12-12 00:00:00
CALIB,0,2022-12-13 00:00:00
CALIB,0,2022-12-16 00:00:00
CALIB,0,2022-12-17 00:00:00
CALIB,0,2022-12-18 00:00:00
CALIB,283580,2022-12-19 00:00:00
CALIB,0,2022-12-20 00:00:00
CALIB,0,2022-12-21 00:00:00
CALIB,0,2022-12-24 00:00:00
CALIB,514520,2022-12-25 00:00:00
CALIB,162141,2022-12-26 00:00:00
CALIB,0,2022-12-28 00:00:00
CALIB,0,2022-12-31 00:00:00
CALIB,0,2023-01-01 00:00:00
CALIB,78116,2023-01-02 00:00:00
CALIB,0,2023-01-03 00:00:00
CALIB,8255,2023-01-04 00:00:00
CALIB,0,2023-01-05 00:00:00
CALIB,0,2023-01-06 00:00:00
CALIB,0,2023-01-07 00:00:00
CALIB,0,2023-01-08 00:00:00
CALIB,76982,2023-01-09 00:00:00
CALIB,0,2023-01-11 00:00:00
CALIB,0,2023-01-12 00:00:00
CALIB,48236,2023-01-13 00:00:00
CALIB,0,2023-01-14 00:00:00
CALIB,0,2023-01-15 00:00:00
CALIB,165,2023-01-16 00:00:00
CALIB,0,2023-01-17 00:00:00
CALIB,0,2023-01-18 00:00:00
CALIB,0,2023-01-20 00:00:00
CALIB,0,2023-01-21 00:00:00
CALIB,0,2023-01-22 00:00:00
CALIB,5242,2023-01-23 00:00:00
CALIB,211096,2023-01-25 00:00:00
CALIB,0,2023-01-26 00:00:00
CALIB,41688,2023-01-27 00:00:00
CALIB,0,2023-01-28 00:00:00
CALIB,0,2023-01-29 00:00:00
CALIB,804380.5,2023-01-30 00:00:00
CALIB,530575.5,2023-01-31 00:00:00
CALIB,240939,2023-02-01 00:00:00
CALIB,701734,2023-02-03 00:00:00
CALIB,3930,2023-02-04 00:00:00
CALIB,0,2023-02-05 00:00:00
CALIB,1211687.5,2023-02-06 00:00:00
CALIB,102600,2023-02-07 00:00:00
CALIB,1157580,2023-02-08 00:00:00
CALIB,273311,2023-02-09 00:00:00
CALIB,684053.5,2023-02-10 00:00:00
CALIB,1225,2023-02-11 00:00:00
CALIB,0,2023-02-12 00:00:00
CALIB,2199419,2023-02-13 00:00:00
CALIB,8959,2023-02-14 00:00:00
CALIB,367315,2023-02-15 00:00:00
CALIB,1700,2023-02-16 00:00:00
CALIB,493778.5,2023-02-17 00:00:00
CALIB,0,2023-02-18 00:00:00
CALIB,0,2023-02-19 00:00:00
CALIB,1740604,2023-02-20 00:00:00
CALIB,122008,2023-02-22 00:00:00
CALIB,186443.5,2023-02-24 00:00:00
CALIB,0,2023-02-25 00:00:00
CALIB,0,2023-02-26 00:00:00
CALIB,1478596,2023-02-27 00:00:00
CALIB,180002,2023-03-01 00:00:00
CALIB,0,2023-03-02 00:00:00
CALIB,161776,2023-03-03 00:00:00
CALIB,0,2023-03-04 00:00:00
CALIB,0,2023-03-05 00:00:00
CALIB,960036.5,2023-03-06 00:00:00
CALIB,0,2023-03-07 00:00:00
CALIB,39853,2023-03-08 00:00:00
CALIB,13922,2023-03-09 00:00:00
CALIB,116324,2023-03-10 00:00:00
CALIB,0,2023-03-11 00:00:00
CALIB,0,2023-03-12 00:00:00
CALIB,953583.5,2023-03-13 00:00:00
CALIB,22788,2023-03-15 00:00:00
CALIB,4873,2023-03-16 00:00:00
CALIB,49537.5,2023-03-17 00:00:00
CALIB,0,2023-03-18 00:00:00
CALIB,0,2023-03-19 00:00:00
CALIB,661405.5,2023-03-20 00:00:00
CALIB,22733,2023-03-22 00:00:00
CALIB,0,2023-03-25 00:00:00
CALIB,0,2023-03-26 00:00:00
CALIB,520013,2023-03-27 00:00:00
CALIB,45879,2023-03-29 00:00:00
CALIB,1492,2023-03-30 00:00:00
CALIB,127375,2023-03-31 00:00:00
CALIB,0,2023-04-01 00:00:00
CALIB,0,2023-04-02 00:00:00
CALIB,234039,2023-04-03 00:00:00
CALIB,0,2023-04-09 00:00:00
CALIB,147850,2023-04-10 00:00:00
CALIB,163293,2023-04-11 00:00:00
CALIB,16652,2023-04-12 00:00:00
CALIB,0,2023-04-16 00:00:00
CALIB,145341,2023-04-17 00:00:00
CALIB,0,2023-04-22 00:00:00
CALIB,0,2023-04-23 00:00:00
CALIB,158781,2023-04-24 00:00:00
CALIB,44097,2023-04-28 00:00:00
CALIB,0,2023-04-29 00:00:00
CALIB,0,2023-04-30 00:00:00
CALIB,33430,2023-05-01 00:00:00
CALIB,0,2023-05-06 00:00:00
CALIB,0,2023-05-07 00:00:00
CALIB,126182,2023-05-08 00:00:00
CALIB,355,2023-05-13 00:00:00
CALIB,0,2023-05-14 00:00:00
CALIB,18134,2023-05-15 00:00:00
CALIB,0,2023-05-20 00:00:00
CALIB,0,2023-05-21 00:00:00
CALIB,0,2023-05-22 00:00:00
CALIB,0,2023-05-28 00:00:00
CALIB,0,2023-05-29 00:00:00
CALIB,0,2023-06-04 00:00:00
CALIB,0,2023-06-05 00:00:00
CALIB,0,2023-06-11 00:00:00
CALIB,0,2023-06-12 00:00:00
CALIB,0,2023-06-18 00:00:00
CALIB,0,2023-06-19 00:00:00
CELBR,2559835.5,
CELBR,2214,2022-10-03 00:00:00
CELBR,0,2022-10-10 00:00:00
CELBR,764,2022-10-17 00:00:00
CELBR,0,2022-10-22 00:00:00
CELBR,0,2022-10-24 00:00:00
CELBR,104,2022-11-07 00:00:00
CELBR,1504,2022-11-14 00:00:00
CELBR,0,2022-11-19 00:00:00
CELBR,0,2022-11-20 00:00:00
CELBR,5139,2022-11-21 00:00:00
CELBR,0,2022-11-26 00:00:00
CELBR,0,2022-11-27 00:00:00
CELBR,3955,2022-11-28 00:00:00
CELBR,0,2022-12-03 00:00:00
CELBR,0,2022-12-04 00:00:00
CELBR,11753,2022-12-05 00:00:00
CELBR,0,2022-12-11 00:00:00
CELBR,15145,2022-12-12 00:00:00
CELBR,0,2022-12-18 00:00:00
CELBR,4026,2022-12-19 00:00:00
CELBR,0,2022-12-20 00:00:00
CELBR,0,2022-12-25 00:00:00
CELBR,12218,2022-12-26 00:00:00
CELBR,0,2022-12-31 00:00:00
CELBR,0,2023-01-01 00:00:00
CELBR,35204,2023-01-02 00:00:00
CELBR,0,2023-01-03 00:00:00
CELBR,0,2023-01-04 00:00:00
CELBR,0,2023-01-05 00:00:00
CELBR,0,2023-01-08 00:00:00
CELBR,570,2023-01-09 00:00:00
CELBR,0,2023-01-14 00:00:00
CELBR,0,2023-01-15 00:00:00
CELBR,0,2023-01-16 00:00:00
CELBR,0,2023-01-18 00:00:00
CELBR,0,2023-01-20 00:00:00
CELBR,0,2023-01-21 00:00:00
CELBR,0,2023-01-22 00:00:00
CELBR,0,2023-01-23 00:00:00
CELBR,19554,2023-01-25 00:00:00
CELBR,0,2023-01-29 00:00:00
CELBR,37696,2023-01-30 00:00:00
CELBR,0,2023-02-04 00:00:00
CELBR,0,2023-02-05 00:00:00
CELBR,73924,2023-02-06 00:00:00
CELBR,0,2023-02-11 00:00:00
CELBR,0,2023-02-12 00:00:00
CELBR,57098,2023-02-13 00:00:00
CELBR,0,2023-02-18 00:00:00
CELBR,0,2023-02-19 00:00:00
CELBR,34860,2023-02-20 00:00:00
CELBR,0,2023-02-25 00:00:00
CELBR,0,2023-02-26 00:00:00
CELBR,40199,2023-02-27 00:00:00
CELBR,0,2023-03-04 00:00:00
CELBR,0,2023-03-05 00:00:00
CELBR,18702,2023-03-06 00:00:00
CELBR,0,2023-03-11 00:00:00
CELBR,1604,2023-03-13 00:00:00
CELBR,0,2023-03-18 00:00:00
CELBR,0,2023-03-19 00:00:00
CELBR,5595,2023-03-20 00:00:00
CELBR,0,2023-03-25 00:00:00
CELBR,0,2023-03-26 00:00:00
CELBR,1704,2023-03-27 00:00:00
CELBR,0,2023-04-01 00:00:00
CELBR,0,2023-04-02 00:00:00
CELBR,4695,2023-04-03 00:00:00
CELBR,0,2023-04-09 00:00:00
CELBR,6656,2023-04-10 00:00:00
CELBR,0,2023-04-11 00:00:00
CELBR,2856,2023-04-17 00:00:00
CELBR,0,2023-04-22 00:00:00
CELBR,944,2023-04-24 00:00:00
CELBR,0,2023-04-29 00:00:00
CELBR,0,2023-04-30 00:00:00
CELBR,2528,2023-05-01 00:00:00
CELBR,0,2023-05-06 00:00:00
CELBR,0,2023-05-07 00:00:00
CELBR,0,2023-05-13 00:00:00
CELBR,0,2023-05-14 00:00:00
CELOS,1708144,
CELOS,0,2022-06-18 00:00:00
CELOS,7598,2022-06-20 00:00:00
CELOS,4038,2022-06-27 00:00:00
CELOS,0,2022-07-01 00:00:00
CELOS,0,2022-07-02 00:00:00
CELOS,12798,2022-07-04 00:00:00
CELOS,0,2022-07-08 00:00:00
CELOS,2510,2022-07-11 00:00:00
CELOS,0,2022-07-16 00:00:00
CELOS,3310,2022-07-18 00:00:00
CELOS,0,2022-07-23 00:00:00
CELOS,3055,2022-07-25 00:00:00
CELOS,0,2022-07-30 00:00:00
CELOS,0,2022-08-06 00:00:00
CELOS,0,2022-08-13 00:00:00
CELOS,0,2022-08-16 00:00:00
CELOS,382,2022-08-22 00:00:00
CELOS,0,2022-08-27 00:00:00
CELOS,0,2022-09-02 00:00:00
CELOS,0,2022-09-09 00:00:00
CELOS,0,2022-09-16 00:00:00
CELOS,0,2022-09-23 00:00:00
CELOS,0,2022-09-30 00:00:00
CELOS,0,2022-10-03 00:00:00
CELOS,0,2022-10-14 00:00:00
CELOS,0,2022-10-18 00:00:00
CELOS,0,2022-10-20 00:00:00
CELOS,0,2022-10-26 00:00:00
CELOS,0,2022-11-01 00:00:00
CELOS,0,2022-11-09 00:00:00
CELOS,0,2022-11-15 00:00:00
CELOS,0,2022-11-22 00:00:00
CELOS,0,2022-11-30 00:00:00
CELOS,0,2022-12-10 00:00:00
CELOS,0,2022-12-17 00:00:00
CELOS,0,2022-12-24 00:00:00
CELOS,0,2022-12-31 00:00:00
CELOS,0,2023-01-03 00:00:00
CELOS,0,2023-01-05 00:00:00
CELOS,0,2023-01-08 00:00:00
CELOS,0,2023-01-14 00:00:00
CELOS,0,2023-01-15 00:00:00
CELOS,0,2023-01-21 00:00:00
CELOS,0,2023-01-23 00:00:00
CELOS,0,2023-02-04 00:00:00
CELOS,0,2023-02-11 00:00:00
CELOS,0,2023-02-12 00:00:00
CELOS,0,2023-02-18 00:00:00
CELOS,0,2023-02-19 00:00:00
CELOS,0,2023-02-25 00:00:00
CELOS,0,2023-03-04 00:00:00
CELOS,0,2023-03-05 00:00:00
CELOS,1465,2023-03-06 00:00:00
CELOS,0,2023-03-11 00:00:00
CELOS,6263,2023-03-13 00:00:00
CELOS,0,2023-03-18 00:00:00
CELOS,0,2023-03-19 00:00:00
CELOS,9,2023-03-20 00:00:00
CELOS,0,2023-03-25 00:00:00
CELOS,0,2023-03-26 00:00:00
CELOS,6122,2023-03-27 00:00:00
CELOS,0,2023-04-01 00:00:00
CELOS,0,2023-04-02 00:00:00
CELOS,2215,2023-04-03 00:00:00
CELOS,0,2023-04-09 00:00:00
CELOS,1695,2023-04-10 00:00:00
CELOS,0,2023-04-11 00:00:00
CELOS,0,2023-04-16 00:00:00
CELOS,378,2023-04-17 00:00:00
CELOS,0,2023-04-22 00:00:00
CELOS,0,2023-04-23 00:00:00
CELOS,2420,2023-04-24 00:00:00
CELOS,0,2023-04-29 00:00:00
CELOS,0,2023-04-30 00:00:00
CELOS,756,2023-05-01 00:00:00
CELOS,0,2023-05-06 00:00:00
CELOS,0,2023-05-07 00:00:00
CELOS,321,2023-05-08 00:00:00
CELOS,0,2023-05-13 00:00:00
CELOS,0,2023-05-14 00:00:00
CELOS,0,2023-05-15 00:00:00
CELOS,0,2023-05-20 00:00:00
CELOS,0,2023-05-21 00:00:00
CELOS,0,2023-05-22 00:00:00
CELOS,0,2023-05-28 00:00:00
CELOS,0,2023-05-29 00:00:00
CELOS,0,2023-06-04 00:00:00
CELOS,0,2023-06-05 00:00:00
CELOS,0,2023-06-11 00:00:00
CELOS,0,2023-06-12 00:00:00
CELOS,0,2023-06-18 00:00:00
CELOS,0,2023-06-19 00:00:00
CLCKW,6829514.5,
CLCKW,0,2022-09-05 00:00:00
CLCKW,0,2022-10-10 00:00:00
CLCKW,3972,2022-11-07 00:00:00
CLCKW,0,2022-11-15 00:00:00
CLCKW,0,2022-11-19 00:00:00
CLCKW,0,2022-11-21 00:00:00
CLCKW,0,2022-11-26 00:00:00
CLCKW,0,2022-11-27 00:00:00
CLCKW,56954,2022-11-28 00:00:00
CLCKW,0,2022-12-03 00:00:00
CLCKW,0,2022-12-04 00:00:00
CLCKW,46612,2022-12-05 00:00:00
CLCKW,0,2022-12-11 00:00:00
CLCKW,51069,2022-12-12 00:00:00
CLCKW,0,2022-12-18 00:00:00
CLCKW,134897,2022-12-19 00:00:00
CLCKW,0,2022-12-20 00:00:00
CLCKW,0,2022-12-25 00:00:00
CLCKW,6336,2022-12-26 00:00:00
CLCKW,0,2022-12-31 00:00:00
CLCKW,0,2023-01-01 00:00:00
CLCKW,65036,2023-01-02 00:00:00
CLCKW,0,2023-01-03 00:00:00
CLCKW,0,2023-01-04 00:00:00
CLCKW,0,2023-01-05 00:00:00
CLCKW,0,2023-01-08 00:00:00
CLCKW,18659,2023-01-09 00:00:00
CLCKW,0,2023-01-11 00:00:00
CLCKW,0,2023-01-14 00:00:00
CLCKW,0,2023-01-15 00:00:00
CLCKW,1290,2023-01-16 00:00:00
CLCKW,0,2023-01-17 00:00:00
CLCKW,0,2023-01-18 00:00:00
CLCKW,0,2023-01-20 00:00:00
CLCKW,0,2023-01-21 00:00:00
CLCKW,0,2023-01-22 00:00:00
CLCKW,3978,2023-01-23 00:00:00
CLCKW,24451,2023-01-25 00:00:00
CLCKW,0,2023-01-26 00:00:00
CLCKW,0,2023-01-29 00:00:00
CLCKW,25215,2023-01-30 00:00:00
CLCKW,59116,2023-01-31 00:00:00
CLCKW,0,2023-02-04 00:00:00
CLCKW,0,2023-02-05 00:00:00
CLCKW,106441,2023-02-06 00:00:00
CLCKW,0,2023-02-11 00:00:00
CLCKW,0,2023-02-12 00:00:00
CLCKW,162657,2023-02-13 00:00:00
CLCKW,0,2023-02-18 00:00:00
CLCKW,0,2023-02-19 00:00:00
CLCKW,104114.5,2023-02-20 00:00:00
CLCKW,0,2023-02-25 00:00:00
CLCKW,0,2023-02-26 00:00:00
CLCKW,57116.5,2023-02-27 00:00:00
CLCKW,0,2023-03-04 00:00:00
CLCKW,0,2023-03-05 00:00:00
CLCKW,32575,2023-03-06 00:00:00
CLCKW,0,2023-03-10 00:00:00
CLCKW,0,2023-03-11 00:00:00
CLCKW,7917,2023-03-13 00:00:00
CLCKW,0,2023-03-18 00:00:00
CLCKW,0,2023-03-19 00:00:00
CLCKW,2860,2023-03-20 00:00:00
CLCKW,0,2023-03-25 00:00:00
CLCKW,0,2023-03-26 00:00:00
CLCKW,2508,2023-03-27 00:00:00
CLCKW,0,2023-04-01 00:00:00
CLCKW,0,2023-04-02 00:00:00
CLCKW,2248,2023-04-03 00:00:00
CLCKW,0,2023-04-09 00:00:00
CLCKW,1380,2023-04-10 00:00:00
CLCKW,0,2023-04-11 00:00:00
CLCKW,90,2023-04-17 00:00:00
CLCKW,0,2023-04-22 00:00:00
CLCKW,0,2023-04-29 00:00:00
CLCKW,0,2023-05-01 00:00:00
CLCKW,0,2023-05-06 00:00:00
CLCKW,0,2023-05-07 00:00:00
CLCKW,549,2023-05-13 00:00:00
CLCKW,0,2023-05-14 00:00:00
CLCKW,0,2023-05-15 00:00:00
CLEOM,14811.85,
CLEOM,0,2022-10-18 00:00:00
CLEOM,0,2022-10-26 00:00:00
CLEOM,0,2022-10-29 00:00:00
CLEOM,0,2022-11-01 00:00:00
CLEOM,0,2022-11-09 00:00:00
CLEOM,0,2022-11-15 00:00:00
CLEOM,0,2022-11-22 00:00:00
CLEOM,0,2022-11-30 00:00:00
CLEOM,0,2022-12-03 00:00:00
CLEOM,0,2022-12-05 00:00:00
CLEOM,0,2022-12-10 00:00:00
CLEOM,0,2022-12-12 00:00:00
CLEOM,0,2022-12-17 00:00:00
CLEOM,0,2022-12-25 00:00:00
CLEOM,0,2023-01-08 00:00:00
CLEOM,0,2023-01-23 00:00:00
CLEOM,0,2023-01-28 00:00:00
CLEOM,0,2023-02-04 00:00:00
CLEOM,690,2023-02-06 00:00:00
CLEOM,0,2023-02-11 00:00:00
CLEOM,0,2023-02-18 00:00:00
CLEOM,0,2023-02-25 00:00:00
CLEOM,0,2023-03-04 00:00:00
CLEOM,0,2023-03-06 00:00:00
CLEOM,0,2023-03-11 00:00:00
CLEOM,0,2023-03-18 00:00:00
CLEOM,0,2023-03-19 00:00:00
